Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,City,Product_Category,Product_Name,Quantity,Unit_Price,Revenue,Cost,Profit,Customer_Segment,Calculated Profit,Year,Month,Quarter,Weekday,Profit Margin,OrderMonth
ORD02326,2024-11-02,CUST0691,Customer_123,East,West Bengal,Kolkata,Furniture,Sofa,4,1023.34,4093.36,2693.27,1400.09,Home Office,1400.0900000000001,2024,11,4,Saturday,34.20393026755526,2024-11
ORD02327,2023-01-04,CUST0954,Customer_50,East,Odisha,Bhubaneswar,Furniture,Table,7,449.19,3144.33,2665.75,478.58,Corporate,478.5799999999999,2023,1,1,Wednesday,15.220412615724177,2023-01
ORD02328,2024-02-06,CUST0648,Customer_20,North,Haryana,Gurugram,Furniture,Desk,3,620.37,1861.11,1462.67,398.44,Consumer,398.4399999999998,2024,2,1,Tuesday,21.408729199241314,2024-02
ORD02329,2024-11-12,CUST0943,Customer_69,West,Gujarat,Ahmedabad,Electronics,Laptop,3,1089.3,3267.9,2848.75,419.15,Consumer,419.1500000000001,2024,11,4,Tuesday,12.82627987392515,2024-11
ORD02330,2023-08-11,CUST0276,Customer_295,East,West Bengal,Kolkata,Furniture,Cabinet,6,314.01,1884.06,1608.49,275.57,Corporate,275.56999999999994,2023,8,3,Friday,14.626391940808677,2023-08
ORD02331,2023-07-19,CUST0994,Customer_447,South,Tamil Nadu,Chennai,Furniture,Chair,6,63.13,378.78,335.17,43.61,Home Office,43.60999999999996,2023,7,3,Wednesday,11.513279476213107,2023-07
ORD02332,2023-03-31,CUST0832,Customer_234,North,Haryana,Gurugram,Clothing,Jeans,1,697.61,697.61,427.8,269.81,Corporate,269.81,2023,3,1,Friday,38.67633778185519,2023-03
ORD02333,2023-08-06,CUST0225,Customer_612,East,West Bengal,Kolkata,Furniture,Sofa,4,611.66,2446.64,1858.17,588.47,Consumer,588.4699999999998,2023,8,3,Sunday,24.05216950593467,2023-08
ORD02334,2025-10-07,CUST0133,Customer_703,West,Gujarat,Ahmedabad,Electronics,Headphones,3,637.06,1911.18,1244.22,666.96,Corporate,666.96,2025,10,4,Tuesday,34.89781182306219,2025-10
ORD02335,2025-01-05,CUST0396,Customer_851,West,Gujarat,Ahmedabad,Electronics,Tablet,1,278.44,278.44,196.6,81.84,Consumer,81.84,2025,1,1,Sunday,29.392328688406838,2025-01
ORD02336,2024-08-09,CUST0660,Customer_232,East,Odisha,Bhubaneswar,Furniture,Chair,8,944.18,7553.44,6356.3,1197.14,Consumer,1197.1399999999994,2024,8,3,Friday,15.848937702556718,2024-08
ORD02337,2025-09-23,CUST0336,Customer_135,East,Odisha,Bhubaneswar,Clothing,T-Shirt,9,474.58,4271.22,3353.71,917.51,Home Office,917.5100000000002,2025,9,3,Tuesday,21.481216139650964,2025-09
ORD02338,2024-11-03,CUST0299,Customer_23,East,West Bengal,Kolkata,Electronics,Laptop,4,431.4,1725.6,949.28,776.32,Consumer,776.3199999999999,2024,11,4,Sunday,44.988409828465464,2024-11
ORD02339,2025-10-16,CUST0977,Customer_415,North,Haryana,Gurugram,Clothing,Dress,4,204.48,817.92,564.73,253.19,Consumer,253.18999999999994,2025,10,4,Thursday,30.955350156494525,2025-10
ORD02340,2025-09-12,CUST0166,Customer_145,North,Punjab,Ludhiana,Clothing,Jeans,8,831.76,6654.08,5951.05,703.03,Corporate,703.0299999999997,2025,9,3,Friday,10.56539747042416,2025-09
ORD02341,2023-01-23,CUST0955,Customer_593,South,Telangana,Hyderabad,Electronics,Headphones,5,1178.82,5894.1,3338.54,2555.56,Home Office,2555.5600000000004,2023,1,1,Monday,43.35793420539183,2023-01
ORD02342,2024-05-25,CUST0362,Customer_532,South,Karnataka,Bengaluru,Clothing,Jeans,7,339.84,2378.88,1629.15,749.73,Corporate,749.73,2024,5,2,Saturday,31.516091606133976,2024-05
ORD02343,2025-03-08,CUST0460,Customer_513,West,Maharashtra,Mumbai,Clothing,Jeans,2,296.53,593.06,351.37,241.69,Home Office,241.68999999999994,2025,3,1,Saturday,40.75304353691027,2025-03
ORD02344,2023-03-28,CUST0598,Customer_385,East,Bihar,Patna,Furniture,Chair,9,978.89,8810.01,6942.38,1867.63,Home Office,1867.63,2023,3,1,Tuesday,21.198954371220918,2023-03
ORD02345,2023-08-01,CUST0517,Customer_164,South,Telangana,Hyderabad,Clothing,Dress,5,1299.95,6499.75,4919.16,1580.59,Corporate,1580.5900000000001,2023,8,3,Tuesday,24.317704527097195,2023-08
ORD02346,2025-09-09,CUST0387,Customer_373,West,Rajasthan,Jaipur,Furniture,Cabinet,2,1384.76,2769.52,1615.77,1153.75,Consumer,1153.75,2025,9,3,Tuesday,41.65884340968832,2025-09
ORD02347,2025-02-15,CUST0279,Customer_58,North,Delhi,New Delhi,Electronics,Smartphone,10,221.14,2211.4,1760.09,451.31,Home Office,451.3100000000002,2025,2,1,Saturday,20.408338609025954,2025-02
ORD02348,2024-03-18,CUST0040,Customer_500,West,Maharashtra,Mumbai,Electronics,Smartphone,7,486.93,3408.51,2978.08,430.43,Home Office,430.4300000000003,2024,3,1,Monday,12.628098494650155,2024-03
ORD02349,2023-10-27,CUST0183,Customer_500,East,Bihar,Patna,Clothing,Jeans,9,961.62,8654.58,6016.1,2638.48,Consumer,2638.4799999999996,2023,10,4,Friday,30.486516965583544,2023-10
ORD02350,2025-06-21,CUST0007,Customer_445,West,Maharashtra,Mumbai,Electronics,Monitor,4,685.28,2741.12,1623.8,1117.32,Consumer,1117.32,2025,6,2,Saturday,40.76144057903338,2025-06
ORD02351,2024-12-07,CUST0256,Customer_646,East,Bihar,Patna,Clothing,Dress,7,982.54,6877.78,4638.38,2239.4,Home Office,2239.3999999999996,2024,12,4,Saturday,32.55992485947501,2024-12
ORD02352,2024-04-19,CUST0836,Customer_702,West,Rajasthan,Jaipur,Electronics,Headphones,5,441.95,2209.75,1909.37,300.38,Corporate,300.3800000000001,2024,4,2,Friday,13.593392917750876,2024-04
ORD02353,2023-10-13,CUST0982,Customer_578,West,Maharashtra,Mumbai,Clothing,Shirt,10,828.06,8280.6,7447.9,832.7,Consumer,832.7000000000007,2023,10,4,Friday,10.056034586865687,2023-10
ORD02354,2023-05-10,CUST0256,Customer_335,East,West Bengal,Kolkata,Furniture,Sofa,6,1441.69,8650.14,6701.08,1949.06,Consumer,1949.0599999999995,2023,5,2,Wednesday,22.532120867407926,2023-05
ORD02355,2023-11-19,CUST0405,Customer_379,North,Punjab,Ludhiana,Clothing,Dress,5,1239.98,6199.9,3848.2,2351.7,Home Office,2351.7,2023,11,4,Sunday,37.93125695575735,2023-11
ORD02356,2024-10-25,CUST0490,Customer_684,East,Odisha,Bhubaneswar,Electronics,Tablet,10,876.42,8764.2,6003.28,2760.92,Home Office,2760.920000000001,2024,10,4,Friday,31.50224778074439,2024-10
ORD02357,2025-09-22,CUST0395,Customer_778,West,Gujarat,Ahmedabad,Clothing,Shirt,1,758.09,758.09,456.43,301.66,Corporate,301.66,2025,9,3,Monday,39.79210911633184,2025-09
ORD02358,2023-08-19,CUST0204,Customer_745,North,Delhi,New Delhi,Electronics,Tablet,9,1300.7,11706.3,7789.54,3916.76,Consumer,3916.7599999999993,2023,8,3,Saturday,33.45856504617172,2023-08
ORD02359,2025-08-05,CUST0404,Customer_488,South,Tamil Nadu,Chennai,Electronics,Tablet,5,1216.59,6082.95,4770.76,1312.19,Home Office,1312.1899999999996,2025,8,3,Tuesday,21.571605882014484,2025-08
ORD02360,2024-01-23,CUST0477,Customer_661,North,Punjab,Ludhiana,Furniture,Sofa,7,184.84,1293.88,826.49,467.39,Home Office,467.3900000000001,2024,1,1,Tuesday,36.123133520882924,2024-01
ORD02361,2023-04-15,CUST0978,Customer_530,North,Punjab,Ludhiana,Clothing,Jacket,6,931.56,5589.36,4425.34,1164.02,Corporate,1164.0199999999995,2023,4,2,Saturday,20.825640144846638,2023-04
ORD02362,2025-10-21,CUST0281,Customer_841,East,Bihar,Patna,Furniture,Chair,1,837.46,837.46,622.9,214.56,Consumer,214.56000000000006,2025,10,4,Tuesday,25.62032813507511,2025-10
ORD02363,2025-11-20,CUST0086,Customer_707,North,Delhi,New Delhi,Furniture,Cabinet,4,1258.49,5033.96,3681.38,1352.58,Home Office,1352.58,2025,11,4,Thursday,26.869105038577977,2025-11
ORD02364,2024-06-05,CUST0432,Customer_728,West,Rajasthan,Jaipur,Furniture,Cabinet,10,1092.71,10927.1,9767.42,1159.68,Corporate,1159.6800000000003,2024,6,2,Wednesday,10.612879904091663,2024-06
ORD02365,2025-11-27,CUST0380,Customer_729,South,Karnataka,Bengaluru,Electronics,Laptop,5,1090.75,5453.75,3605.83,1847.92,Corporate,1847.92,2025,11,4,Thursday,33.88347467338987,2025-11
ORD02366,2025-01-31,CUST0467,Customer_776,West,Gujarat,Ahmedabad,Electronics,Tablet,4,1109.53,4438.12,3844.36,593.76,Corporate,593.7599999999998,2025,1,1,Friday,13.378637801591664,2025-01
ORD02367,2025-11-05,CUST0342,Customer_738,North,Punjab,Ludhiana,Clothing,T-Shirt,8,361.82,2894.56,1943.77,950.79,Consumer,950.79,2025,11,4,Wednesday,32.84747940965121,2025-11
ORD02368,2025-10-02,CUST0443,Customer_31,North,Punjab,Ludhiana,Electronics,Monitor,8,1368.17,10945.36,6856.34,4089.02,Home Office,4089.0200000000004,2025,10,4,Thursday,37.3584788440033,2025-10
ORD02369,2023-09-12,CUST0750,Customer_98,South,Karnataka,Bengaluru,Furniture,Chair,3,1315.11,3945.33,3081.97,863.36,Corporate,863.3600000000001,2023,9,3,Tuesday,21.88308709284141,2023-09
ORD02370,2024-04-12,CUST0388,Customer_825,West,Gujarat,Ahmedabad,Electronics,Headphones,1,159.15,159.15,96.71,62.44,Home Office,62.44000000000001,2024,4,2,Friday,39.23342758404021,2024-04
ORD02371,2023-03-22,CUST0694,Customer_627,North,Punjab,Ludhiana,Furniture,Cabinet,6,1103.2,6619.2,4696.39,1922.81,Home Office,1922.8099999999995,2023,3,1,Wednesday,29.048978728547258,2023-03
ORD02372,2023-07-22,CUST0505,Customer_427,South,Telangana,Hyderabad,Electronics,Laptop,8,1490.03,11920.24,9125.96,2794.28,Home Office,2794.2800000000007,2023,7,3,Saturday,23.441474332731556,2023-07
ORD02373,2025-02-18,CUST0460,Customer_276,North,Haryana,Gurugram,Furniture,Cabinet,3,556.85,1670.55,1103.55,567.0,Consumer,567.0,2025,2,1,Tuesday,33.9409176618479,2025-02
ORD02374,2024-08-20,CUST0779,Customer_664,West,Rajasthan,Jaipur,Clothing,Jeans,2,898.28,1796.56,1307.66,488.9,Home Office,488.89999999999986,2024,8,3,Tuesday,27.213118404061092,2024-08
ORD02375,2023-03-29,CUST0747,Customer_942,North,Delhi,New Delhi,Furniture,Desk,4,366.87,1467.48,939.96,527.52,Consumer,527.52,2023,3,1,Wednesday,35.94733829421866,2023-03
ORD02376,2023-10-21,CUST0942,Customer_170,South,Karnataka,Bengaluru,Furniture,Table,2,607.2,1214.4,1076.8,137.6,Consumer,137.60000000000014,2023,10,4,Saturday,11.330698287220025,2023-10
ORD02377,2023-11-06,CUST0577,Customer_260,South,Telangana,Hyderabad,Clothing,Jacket,1,697.67,697.67,405.03,292.64,Corporate,292.64,2023,11,4,Monday,41.94533232043803,2023-11
ORD02378,2024-06-05,CUST0326,Customer_543,West,Rajasthan,Jaipur,Furniture,Desk,6,1025.56,6153.36,5420.74,732.62,Home Office,732.6199999999999,2024,6,2,Wednesday,11.906015575230445,2024-06
ORD02379,2023-11-18,CUST0001,Customer_596,North,Delhi,New Delhi,Furniture,Sofa,1,767.45,767.45,634.09,133.36,Consumer,133.36,2023,11,4,Saturday,17.377027819401917,2023-11
ORD02380,2023-10-14,CUST0268,Customer_172,South,Karnataka,Bengaluru,Electronics,Smartphone,2,294.09,588.18,460.71,127.47,Corporate,127.46999999999997,2023,10,4,Saturday,21.67193716209324,2023-10
ORD02381,2025-07-01,CUST0121,Customer_173,East,Bihar,Patna,Electronics,Headphones,7,1469.94,10289.58,7525.36,2764.22,Home Office,2764.2200000000003,2025,7,3,Tuesday,26.864264624989552,2025-07
ORD02382,2025-07-26,CUST0958,Customer_696,South,Telangana,Hyderabad,Clothing,T-Shirt,7,1328.99,9302.93,6980.05,2322.88,Corporate,2322.88,2025,7,3,Saturday,24.969337617288318,2025-07
ORD02383,2025-02-08,CUST0934,Customer_820,North,Haryana,Gurugram,Electronics,Laptop,10,816.91,8169.1,6405.52,1763.58,Corporate,1763.58,2025,2,1,Saturday,21.58842467346464,2025-02
ORD02384,2025-08-30,CUST0752,Customer_837,West,Gujarat,Ahmedabad,Electronics,Tablet,9,784.42,7059.78,5462.44,1597.34,Home Office,1597.3400000000001,2025,8,3,Saturday,22.625917521509166,2025-08
ORD02385,2023-07-01,CUST0324,Customer_251,South,Karnataka,Bengaluru,Clothing,Dress,1,919.53,919.53,732.08,187.45,Home Office,187.44999999999993,2023,7,3,Saturday,20.38541428773395,2023-07
ORD02386,2024-06-21,CUST0796,Customer_160,West,Rajasthan,Jaipur,Furniture,Desk,8,194.1,1552.8,920.75,632.05,Corporate,632.05,2024,6,2,Friday,40.70388974755281,2024-06
ORD02387,2025-04-01,CUST0910,Customer_750,East,West Bengal,Kolkata,Electronics,Monitor,4,56.36,225.44,137.55,87.89,Home Office,87.88999999999999,2025,4,2,Tuesday,38.985982966643014,2025-04
ORD02388,2023-06-25,CUST0889,Customer_211,West,Maharashtra,Mumbai,Clothing,Jacket,3,94.94,284.82,218.37,66.45,Corporate,66.44999999999999,2023,6,2,Sunday,23.330524541815887,2023-06
ORD02389,2024-12-02,CUST0147,Customer_41,West,Rajasthan,Jaipur,Furniture,Chair,2,461.04,922.08,542.72,379.36,Corporate,379.36,2024,12,4,Monday,41.141766441089715,2024-12
ORD02390,2023-07-22,CUST0249,Customer_298,North,Haryana,Gurugram,Furniture,Table,6,1433.0,8598.0,6051.12,2546.88,Home Office,2546.88,2023,7,3,Saturday,29.62177250523378,2023-07
ORD02391,2024-01-16,CUST0859,Customer_611,West,Maharashtra,Mumbai,Electronics,Laptop,10,721.26,7212.6,6054.47,1158.13,Home Office,1158.13,2024,1,1,Tuesday,16.05703907051549,2024-01
ORD02392,2024-07-16,CUST0060,Customer_131,North,Haryana,Gurugram,Clothing,Jacket,6,579.05,3474.3,2319.95,1154.35,Corporate,1154.3500000000004,2024,7,3,Tuesday,33.22539792188354,2024-07
ORD02393,2024-04-05,CUST0275,Customer_837,East,West Bengal,Kolkata,Clothing,Dress,6,312.57,1875.42,1174.14,701.28,Corporate,701.28,2024,4,2,Friday,37.3932239178424,2024-04
ORD02394,2024-08-31,CUST0267,Customer_553,East,Bihar,Patna,Furniture,Desk,10,1149.8,11498.0,8431.37,3066.63,Corporate,3066.629999999999,2024,8,3,Saturday,26.670986258479733,2024-08
ORD02395,2023-08-26,CUST0345,Customer_545,North,Haryana,Gurugram,Furniture,Desk,1,479.41,479.41,427.82,51.59,Corporate,51.59000000000003,2023,8,3,Saturday,10.761143906051188,2023-08
ORD02396,2025-10-07,CUST0328,Customer_662,East,Bihar,Patna,Clothing,Dress,9,1252.52,11272.68,9769.45,1503.23,Consumer,1503.2299999999996,2025,10,4,Tuesday,13.335160760351576,2025-10
ORD02397,2025-05-13,CUST0888,Customer_123,West,Gujarat,Ahmedabad,Electronics,Laptop,4,535.78,2143.12,1831.67,311.45,Corporate,311.4499999999998,2025,5,2,Tuesday,14.532550673784018,2025-05
ORD02398,2024-03-24,CUST0850,Customer_982,West,Gujarat,Ahmedabad,Electronics,Headphones,5,294.29,1471.45,1208.56,262.89,Corporate,262.8900000000001,2024,3,1,Sunday,17.866050494410274,2024-03
ORD02399,2025-07-29,CUST0526,Customer_807,West,Rajasthan,Jaipur,Electronics,Tablet,1,725.21,725.21,613.0,112.21,Corporate,112.21000000000004,2025,7,3,Tuesday,15.4727596144565,2025-07
ORD02400,2023-02-21,CUST0762,Customer_199,South,Tamil Nadu,Chennai,Furniture,Cabinet,8,1295.3,10362.4,8773.95,1588.45,Consumer,1588.449999999999,2023,2,1,Tuesday,15.328977842970742,2023-02
ORD02401,2023-12-16,CUST0429,Customer_695,South,Telangana,Hyderabad,Electronics,Headphones,5,1078.86,5394.3,4748.78,645.52,Consumer,645.5200000000004,2023,12,4,Saturday,11.966705596648314,2023-12
ORD02402,2025-06-26,CUST0510,Customer_107,West,Maharashtra,Mumbai,Clothing,Jeans,7,1406.72,9847.04,8773.72,1073.32,Consumer,1073.3200000000015,2025,6,2,Thursday,10.899925256726894,2025-06
ORD02403,2024-02-27,CUST0375,Customer_704,North,Delhi,New Delhi,Clothing,Jacket,1,112.42,112.42,81.83,30.59,Corporate,30.590000000000003,2024,2,1,Tuesday,27.210460772104604,2024-02
ORD02404,2023-11-29,CUST0219,Customer_800,South,Karnataka,Bengaluru,Furniture,Chair,7,553.29,3873.03,2688.2,1184.83,Home Office,1184.8300000000004,2023,11,4,Wednesday,30.59181054626481,2023-11
ORD02405,2023-09-08,CUST0152,Customer_193,West,Gujarat,Ahmedabad,Furniture,Desk,1,347.21,347.21,237.39,109.82,Corporate,109.82,2023,9,3,Friday,31.629273350421933,2023-09
ORD02406,2025-01-31,CUST0269,Customer_315,West,Maharashtra,Mumbai,Electronics,Laptop,8,462.67,3701.36,2713.12,988.24,Consumer,988.2400000000002,2025,1,1,Friday,26.6993753647308,2025-01
ORD02407,2025-03-15,CUST0743,Customer_584,East,Odisha,Bhubaneswar,Furniture,Chair,7,404.63,2832.41,1894.65,937.76,Consumer,937.7599999999998,2025,3,1,Saturday,33.108201143196084,2025-03
ORD02408,2023-06-12,CUST0013,Customer_433,West,Maharashtra,Mumbai,Clothing,Jeans,3,1091.45,3274.35,2898.85,375.5,Corporate,375.5,2023,6,2,Monday,11.467924931665827,2023-06
ORD02409,2025-11-07,CUST0891,Customer_80,East,West Bengal,Kolkata,Electronics,Headphones,8,638.51,5108.08,3814.34,1293.74,Home Office,1293.7399999999998,2025,11,4,Friday,25.32732455247373,2025-11
ORD02410,2024-06-28,CUST0357,Customer_290,North,Punjab,Ludhiana,Clothing,Shirt,5,444.24,2221.2,1604.99,616.21,Consumer,616.2099999999998,2024,6,2,Friday,27.742211417251937,2024-06
ORD02411,2023-09-05,CUST0036,Customer_840,West,Maharashtra,Mumbai,Electronics,Laptop,9,1189.11,10701.99,8151.71,2550.28,Consumer,2550.2799999999997,2023,9,3,Tuesday,23.829960596113438,2023-09
ORD02412,2024-12-02,CUST0491,Customer_226,South,Tamil Nadu,Chennai,Furniture,Cabinet,3,452.73,1358.19,752.56,605.63,Consumer,605.6300000000001,2024,12,4,Monday,44.59096297277995,2024-12
ORD02413,2025-08-14,CUST0092,Customer_185,South,Karnataka,Bengaluru,Furniture,Chair,6,626.64,3759.84,2331.79,1428.05,Home Office,1428.0500000000002,2025,8,3,Thursday,37.98166943274182,2025-08
ORD02414,2023-12-19,CUST0516,Customer_888,South,Tamil Nadu,Chennai,Clothing,Jacket,1,709.21,709.21,427.4,281.81,Consumer,281.81000000000006,2023,12,4,Tuesday,39.735762327096346,2023-12
ORD02415,2025-08-18,CUST0821,Customer_981,South,Telangana,Hyderabad,Electronics,Monitor,5,247.99,1239.95,796.59,443.36,Corporate,443.36,2025,8,3,Monday,35.75628049518126,2025-08
ORD02416,2023-08-08,CUST0651,Customer_440,West,Rajasthan,Jaipur,Furniture,Chair,8,466.49,3731.92,3025.65,706.27,Consumer,706.27,2023,8,3,Tuesday,18.925110934853908,2023-08
ORD02417,2023-11-21,CUST0761,Customer_749,East,Odisha,Bhubaneswar,Clothing,Jacket,1,1436.56,1436.56,1010.18,426.38,Corporate,426.38,2023,11,4,Tuesday,29.68062593974495,2023-11
ORD02418,2024-09-09,CUST0038,Customer_260,South,Telangana,Hyderabad,Electronics,Smartphone,4,1480.07,5920.28,4452.76,1467.52,Consumer,1467.5199999999995,2024,9,3,Monday,24.788016782989995,2024-09
ORD02419,2025-03-19,CUST0195,Customer_194,South,Telangana,Hyderabad,Electronics,Headphones,6,158.71,952.26,550.07,402.19,Corporate,402.18999999999994,2025,3,1,Wednesday,42.23531388486338,2025-03
ORD02420,2025-12-27,CUST0932,Customer_590,East,Bihar,Patna,Clothing,Jeans,4,64.91,259.64,155.89,103.75,Home Office,103.75,2025,12,4,Saturday,39.95917424125713,2025-12
ORD02421,2025-04-10,CUST0842,Customer_733,East,Bihar,Patna,Clothing,T-Shirt,3,918.42,2755.26,1678.24,1077.02,Corporate,1077.0200000000002,2025,4,2,Thursday,39.089595900205424,2025-04
ORD02422,2023-09-07,CUST0258,Customer_858,West,Rajasthan,Jaipur,Furniture,Table,5,1138.58,5692.9,4335.09,1357.81,Consumer,1357.8099999999995,2023,9,3,Thursday,23.85093713221732,2023-09
ORD02423,2025-02-15,CUST0137,Customer_768,South,Telangana,Hyderabad,Clothing,Shirt,6,1098.89,6593.34,3991.53,2601.81,Consumer,2601.81,2025,2,1,Saturday,39.46118355795393,2025-02
ORD02424,2024-09-01,CUST0890,Customer_715,West,Gujarat,Ahmedabad,Furniture,Table,6,169.25,1015.5,849.47,166.03,Home Office,166.02999999999997,2024,9,3,Sunday,16.349581486952243,2024-09
ORD02425,2025-07-31,CUST0193,Customer_280,South,Karnataka,Bengaluru,Clothing,Jacket,6,552.71,3316.26,1966.26,1350.0,Corporate,1350.0000000000002,2025,7,3,Thursday,40.70850898301098,2025-07
ORD02426,2025-08-12,CUST0197,Customer_168,South,Telangana,Hyderabad,Furniture,Cabinet,8,744.32,5954.56,3309.66,2644.9,Corporate,2644.9000000000005,2025,8,3,Tuesday,44.41805943680138,2025-08
ORD02427,2025-01-19,CUST0956,Customer_24,North,Haryana,Gurugram,Electronics,Monitor,4,912.06,3648.24,2419.31,1228.93,Consumer,1228.9299999999998,2025,1,1,Sunday,33.68555796767757,2025-01
ORD02428,2025-01-15,CUST0002,Customer_771,South,Telangana,Hyderabad,Clothing,T-Shirt,1,764.8,764.8,634.27,130.53,Home Office,130.52999999999997,2025,1,1,Wednesday,17.06720711297071,2025-01
ORD02429,2023-02-09,CUST0748,Customer_471,South,Telangana,Hyderabad,Electronics,Tablet,2,120.35,240.7,207.12,33.58,Consumer,33.579999999999984,2023,2,1,Thursday,13.95097631906938,2023-02
ORD02430,2024-12-12,CUST0259,Customer_311,East,Odisha,Bhubaneswar,Clothing,Shirt,8,458.89,3671.12,2572.38,1098.74,Corporate,1098.7399999999998,2024,12,4,Thursday,29.929285885506328,2024-12
ORD02431,2024-03-16,CUST0263,Customer_635,North,Punjab,Ludhiana,Clothing,Jacket,9,1444.11,12996.99,9961.81,3035.18,Consumer,3035.1800000000003,2024,3,1,Saturday,23.352945566627348,2024-03
ORD02432,2025-10-09,CUST0761,Customer_970,East,West Bengal,Kolkata,Furniture,Desk,7,1258.33,8808.31,6687.96,2120.35,Corporate,2120.3499999999995,2025,10,4,Thursday,24.07215459038113,2025-10
ORD02433,2024-10-28,CUST0816,Customer_79,West,Rajasthan,Jaipur,Electronics,Tablet,4,1421.24,5684.96,4215.81,1469.15,Home Office,1469.1499999999996,2024,10,4,Monday,25.842749992963892,2024-10
ORD02434,2025-09-09,CUST0576,Customer_934,West,Maharashtra,Mumbai,Electronics,Smartphone,7,915.27,6406.89,3713.05,2693.84,Home Office,2693.84,2025,9,3,Tuesday,42.04598486941402,2025-09
ORD02435,2023-02-06,CUST0989,Customer_248,North,Punjab,Ludhiana,Furniture,Cabinet,7,122.04,854.28,569.65,284.63,Home Office,284.63,2023,2,1,Monday,33.318115840239734,2023-02
ORD02436,2024-08-27,CUST0208,Customer_526,North,Delhi,New Delhi,Electronics,Monitor,6,1122.12,6732.72,5688.84,1043.88,Home Office,1043.88,2024,8,3,Tuesday,15.504580615263967,2024-08
ORD02437,2024-02-01,CUST0710,Customer_21,East,Odisha,Bhubaneswar,Clothing,Jeans,9,1434.12,12907.08,7236.8,5670.28,Corporate,5670.28,2024,2,1,Thursday,43.931547646717924,2024-02
ORD02438,2023-09-06,CUST0231,Customer_798,West,Maharashtra,Mumbai,Electronics,Tablet,10,602.37,6023.7,3663.95,2359.75,Corporate,2359.75,2023,9,3,Wednesday,39.17442767734117,2023-09
ORD02439,2023-12-21,CUST0119,Customer_743,West,Rajasthan,Jaipur,Clothing,T-Shirt,1,574.85,574.85,512.29,62.56,Home Office,62.56000000000006,2023,12,4,Thursday,10.882839001478645,2023-12
ORD02440,2024-07-20,CUST0886,Customer_933,North,Punjab,Ludhiana,Furniture,Table,9,769.97,6929.73,4936.98,1992.75,Consumer,1992.75,2024,7,3,Saturday,28.75653163976086,2024-07
ORD02441,2024-08-24,CUST0067,Customer_905,West,Rajasthan,Jaipur,Furniture,Chair,5,1470.01,7350.05,6129.81,1220.24,Consumer,1220.2399999999998,2024,8,3,Saturday,16.601791824545412,2024-08
ORD02442,2024-09-26,CUST0970,Customer_475,West,Rajasthan,Jaipur,Clothing,Jeans,4,765.74,3062.96,2251.02,811.94,Corporate,811.94,2024,9,3,Thursday,26.508344869015595,2024-09
ORD02443,2023-04-17,CUST0811,Customer_862,South,Tamil Nadu,Chennai,Furniture,Chair,4,1385.27,5541.08,3661.46,1879.62,Consumer,1879.62,2023,4,2,Monday,33.92154598020603,2023-04
ORD02444,2024-01-09,CUST0593,Customer_122,South,Karnataka,Bengaluru,Furniture,Chair,3,1372.14,4116.42,2364.19,1752.23,Consumer,1752.23,2024,1,1,Tuesday,42.566842061791554,2024-01
ORD02445,2025-08-06,CUST0989,Customer_444,East,West Bengal,Kolkata,Clothing,Jeans,10,634.78,6347.8,5514.45,833.35,Corporate,833.3500000000004,2025,8,3,Wednesday,13.128170389741328,2025-08
ORD02446,2023-06-03,CUST0291,Customer_633,North,Delhi,New Delhi,Furniture,Sofa,8,1439.87,11518.96,9802.78,1716.18,Home Office,1716.1799999999985,2023,6,2,Saturday,14.898740858549731,2023-06
ORD02447,2024-06-25,CUST0699,Customer_769,South,Tamil Nadu,Chennai,Electronics,Tablet,9,1462.14,13159.26,8696.33,4462.93,Corporate,4462.93,2024,6,2,Tuesday,33.91474900564317,2024-06
ORD02448,2025-04-16,CUST0154,Customer_602,South,Karnataka,Bengaluru,Electronics,Monitor,8,333.94,2671.52,1861.11,810.41,Home Office,810.4100000000001,2025,4,2,Wednesday,30.33516499970054,2025-04
ORD02449,2023-10-12,CUST0916,Customer_480,South,Telangana,Hyderabad,Furniture,Table,1,250.51,250.51,164.52,85.99,Consumer,85.98999999999998,2023,10,4,Thursday,34.32597501097761,2023-10
ORD02450,2025-11-02,CUST0393,Customer_650,South,Karnataka,Bengaluru,Clothing,Jeans,6,237.16,1422.96,961.1,461.86,Corporate,461.86,2025,11,4,Sunday,32.45769382133019,2025-11
ORD02451,2023-02-13,CUST0567,Customer_851,North,Punjab,Ludhiana,Clothing,Jeans,9,1437.56,12938.04,8417.09,4520.95,Home Office,4520.950000000001,2023,2,1,Monday,34.943082568920794,2023-02
ORD02452,2024-04-06,CUST0838,Customer_401,East,Odisha,Bhubaneswar,Furniture,Desk,4,70.95,283.8,195.87,87.93,Corporate,87.93,2024,4,2,Saturday,30.9830866807611,2024-04
ORD02453,2023-01-18,CUST0588,Customer_515,West,Gujarat,Ahmedabad,Furniture,Sofa,7,824.44,5771.08,4011.66,1759.42,Consumer,1759.42,2023,1,1,Wednesday,30.48684128447362,2023-01
ORD02454,2024-05-18,CUST0042,Customer_584,North,Haryana,Gurugram,Electronics,Tablet,2,423.79,847.58,674.45,173.13,Corporate,173.13,2024,5,2,Saturday,20.426390429222018,2024-05
ORD02455,2023-09-04,CUST0967,Customer_861,West,Maharashtra,Mumbai,Electronics,Headphones,8,620.38,4963.04,3424.01,1539.03,Consumer,1539.0299999999997,2023,9,3,Monday,31.00982462361778,2023-09
